puzzle_id,folder_name,source,difficulty,num_1x1_blockers,num_2x1_blockers,solution_length,exit_position
1074,puzzle1074,new_rl,easy,4,0,3,"[2,4]"
1075,puzzle1075,new_rl,easy,4,0,3,"[2,4]"
1076,puzzle1076,new_rl,easy,3,1,5,"[2,4]"
1077,puzzle1077,new_rl,easy,4,0,1,"[2,4]"
1078,puzzle1078,new_rl,easy,5,0,3,"[2,4]"
1079,puzzle1079,new_rl,easy,4,0,1,"[2,4]"
1080,puzzle1080,new_rl,easy,5,0,4,"[2,4]"
1081,puzzle1081,new_rl,easy,3,1,3,"[2,4]"
1082,puzzle1082,new_rl,easy,3,1,3,"[2,4]"
1083,puzzle1083,new_rl,easy,5,0,3,"[2,4]"
1084,puzzle1084,new_rl,easy,5,0,6,"[2,4]"
1085,puzzle1085,new_rl,easy,4,0,4,"[2,4]"
1086,puzzle1086,new_rl,easy,3,1,4,"[2,4]"
1087,puzzle1087,new_rl,easy,3,1,2,"[2,4]"
1088,puzzle1088,new_rl,easy,5,0,4,"[2,4]"
1089,puzzle1089,new_rl,easy,4,0,4,"[2,4]"
1090,puzzle1090,new_rl,easy,3,1,4,"[2,4]"
1091,puzzle1091,new_rl,easy,5,0,1,"[2,4]"
1092,puzzle1092,new_rl,easy,5,0,1,"[2,4]"
1093,puzzle1093,new_rl,easy,3,1,2,"[2,4]"
1094,puzzle1094,new_rl,easy,4,0,4,"[2,4]"
1095,puzzle1095,new_rl,easy,4,0,3,"[2,4]"
1096,puzzle1096,new_rl,easy,5,0,2,"[2,4]"
1097,puzzle1097,new_rl,easy,4,0,3,"[2,4]"
1098,puzzle1098,new_rl,easy,5,0,2,"[2,4]"
1099,puzzle1099,new_rl,easy,4,0,4,"[2,4]"
1100,puzzle1100,new_rl,easy,4,0,3,"[2,4]"
1101,puzzle1101,new_rl,easy,4,0,4,"[2,4]"
1102,puzzle1102,new_rl,easy,5,0,3,"[2,4]"
1103,puzzle1103,new_rl,easy,3,1,4,"[2,4]"
1104,puzzle1104,new_rl,easy,4,0,1,"[2,4]"
1105,puzzle1105,new_rl,easy,5,0,1,"[2,4]"
1106,puzzle1106,new_rl,easy,3,1,6,"[2,4]"
1107,puzzle1107,new_rl,easy,5,0,5,"[2,4]"
1108,puzzle1108,new_rl,easy,5,0,5,"[2,4]"
1109,puzzle1109,new_rl,easy,4,0,3,"[2,4]"
1110,puzzle1110,new_rl,easy,3,1,2,"[2,4]"
1111,puzzle1111,new_rl,easy,3,1,6,"[2,4]"
1112,puzzle1112,new_rl,easy,3,1,5,"[2,4]"
1113,puzzle1113,new_rl,easy,4,0,3,"[2,4]"
1114,puzzle1114,new_rl,easy,3,1,3,"[2,4]"
1115,puzzle1115,new_rl,easy,3,1,1,"[2,4]"
1116,puzzle1116,new_rl,easy,4,0,4,"[2,4]"
1117,puzzle1117,new_rl,easy,5,0,7,"[2,4]"
1118,puzzle1118,new_rl,easy,5,0,4,"[2,4]"
1119,puzzle1119,new_rl,easy,5,0,5,"[2,4]"
1120,puzzle1120,new_rl,easy,5,0,6,"[2,4]"
1121,puzzle1121,new_rl,easy,3,1,3,"[2,4]"
1122,puzzle1122,new_rl,easy,3,1,2,"[2,4]"
1123,puzzle1123,new_rl,easy,5,0,3,"[2,4]"
1124,puzzle1124,new_rl,easy,3,1,4,"[2,4]"
1125,puzzle1125,new_rl,easy,5,0,2,"[2,4]"
1126,puzzle1126,new_rl,easy,5,0,4,"[2,4]"
1127,puzzle1127,new_rl,easy,4,0,1,"[2,4]"
1128,puzzle1128,new_rl,easy,4,0,2,"[2,4]"
1129,puzzle1129,new_rl,easy,5,0,4,"[2,4]"
1130,puzzle1130,new_rl,easy,3,1,5,"[2,4]"
1131,puzzle1131,new_rl,easy,4,0,3,"[2,4]"
1132,puzzle1132,new_rl,easy,3,1,3,"[2,4]"
1133,puzzle1133,new_rl,easy,5,0,5,"[2,4]"
1134,puzzle1134,new_rl,easy,5,0,3,"[2,4]"
1135,puzzle1135,new_rl,easy,5,0,6,"[2,4]"
1136,puzzle1136,new_rl,easy,4,0,2,"[2,4]"
1137,puzzle1137,new_rl,easy,4,0,4,"[2,4]"
1138,puzzle1138,new_rl,easy,5,0,2,"[2,4]"
1139,puzzle1139,new_rl,easy,4,0,4,"[2,4]"
1140,puzzle1140,new_rl,easy,4,0,2,"[2,4]"
1141,puzzle1141,new_rl,easy,4,0,3,"[2,4]"
1142,puzzle1142,new_rl,easy,5,0,3,"[2,4]"
1143,puzzle1143,new_rl,easy,4,0,3,"[2,4]"
1144,puzzle1144,new_rl,easy,3,1,1,"[2,4]"
1145,puzzle1145,new_rl,easy,4,0,5,"[2,4]"
1146,puzzle1146,new_rl,easy,4,0,4,"[2,4]"
1147,puzzle1147,new_rl,easy,3,1,2,"[2,4]"
1148,puzzle1148,new_rl,easy,4,0,3,"[2,4]"
1149,puzzle1149,new_rl,easy,5,0,3,"[2,4]"
1150,puzzle1150,new_rl,easy,5,0,3,"[2,4]"
1151,puzzle1151,new_rl,medium,3,2,6,"[2,4]"
1152,puzzle1152,new_rl,medium,2,2,6,"[2,4]"
1153,puzzle1153,new_rl,medium,3,2,3,"[2,4]"
1154,puzzle1154,new_rl,medium,4,1,3,"[2,4]"
1155,puzzle1155,new_rl,medium,3,2,7,"[2,4]"
1156,puzzle1156,new_rl,medium,3,2,5,"[2,4]"
1157,puzzle1157,new_rl,medium,4,1,1,"[2,4]"
1158,puzzle1158,new_rl,medium,2,2,6,"[2,4]"
1159,puzzle1159,new_rl,medium,1,2,3,"[2,4]"
1160,puzzle1160,new_rl,medium,2,2,6,"[2,4]"
1161,puzzle1161,new_rl,medium,3,2,3,"[2,4]"
1162,puzzle1162,new_rl,medium,1,2,2,"[2,4]"
1163,puzzle1163,new_rl,medium,2,2,3,"[2,4]"
1164,puzzle1164,new_rl,medium,2,2,4,"[2,4]"
1165,puzzle1165,new_rl,medium,3,2,2,"[2,4]"
1166,puzzle1166,new_rl,medium,1,2,6,"[2,4]"
1167,puzzle1167,new_rl,medium,1,2,4,"[2,4]"
1168,puzzle1168,new_rl,medium,2,2,2,"[2,4]"
1169,puzzle1169,new_rl,medium,3,2,2,"[2,4]"
1170,puzzle1170,new_rl,medium,4,1,8,"[2,4]"
1171,puzzle1171,new_rl,medium,2,2,1,"[2,4]"
1172,puzzle1172,new_rl,medium,2,2,3,"[2,4]"
1173,puzzle1173,new_rl,medium,1,2,4,"[2,4]"
1174,puzzle1174,new_rl,medium,4,1,1,"[2,4]"
1175,puzzle1175,new_rl,medium,3,2,7,"[2,4]"
1176,puzzle1176,new_rl,medium,3,2,3,"[2,4]"
1177,puzzle1177,new_rl,medium,4,1,5,"[2,4]"
1178,puzzle1178,new_rl,medium,1,2,4,"[2,4]"
1179,puzzle1179,new_rl,medium,1,2,3,"[2,4]"
1180,puzzle1180,new_rl,medium,2,2,5,"[2,4]"
1181,puzzle1181,new_rl,medium,3,2,3,"[2,4]"
1182,puzzle1182,new_rl,medium,4,1,7,"[2,4]"
1183,puzzle1183,new_rl,medium,2,2,3,"[2,4]"
1184,puzzle1184,new_rl,medium,1,2,1,"[2,4]"
1185,puzzle1185,new_rl,medium,1,2,1,"[2,4]"
1186,puzzle1186,new_rl,medium,1,2,7,"[2,4]"
1187,puzzle1187,new_rl,medium,4,1,1,"[2,4]"
1188,puzzle1188,new_rl,medium,3,2,5,"[2,4]"
1189,puzzle1189,new_rl,medium,2,2,3,"[2,4]"
1190,puzzle1190,new_rl,medium,3,2,5,"[2,4]"
1191,puzzle1191,new_rl,medium,3,2,2,"[2,4]"
1192,puzzle1192,new_rl,medium,3,2,6,"[2,4]"
1193,puzzle1193,new_rl,medium,2,2,3,"[2,4]"
1194,puzzle1194,new_rl,medium,3,2,6,"[2,4]"
1195,puzzle1195,new_rl,medium,2,2,6,"[2,4]"
1196,puzzle1196,new_rl,medium,3,2,5,"[2,4]"
1197,puzzle1197,new_rl,medium,4,1,4,"[2,4]"
1198,puzzle1198,new_rl,medium,4,1,6,"[2,4]"
1199,puzzle1199,new_rl,medium,2,2,2,"[2,4]"
1200,puzzle1200,new_rl,medium,1,2,2,"[2,4]"
1201,puzzle1201,new_rl,medium,1,2,6,"[2,4]"
1202,puzzle1202,new_rl,medium,4,1,4,"[2,4]"
1203,puzzle1203,new_rl,medium,1,2,2,"[2,4]"
1204,puzzle1204,new_rl,medium,4,1,3,"[2,4]"
1205,puzzle1205,new_rl,medium,2,2,3,"[2,4]"
1206,puzzle1206,new_rl,medium,3,2,1,"[2,4]"
1207,puzzle1207,new_rl,medium,3,2,6,"[2,4]"
1208,puzzle1208,new_rl,medium,1,2,4,"[2,4]"
1209,puzzle1209,new_rl,medium,1,2,2,"[2,4]"
1210,puzzle1210,new_rl,medium,2,2,5,"[2,4]"
1211,puzzle1211,new_rl,medium,1,2,1,"[2,4]"
1212,puzzle1212,new_rl,medium,1,2,2,"[2,4]"
1213,puzzle1213,new_rl,medium,4,1,2,"[2,4]"
1214,puzzle1214,new_rl,medium,3,2,5,"[2,4]"
1215,puzzle1215,new_rl,medium,3,2,7,"[2,4]"
1216,puzzle1216,new_rl,medium,1,2,2,"[2,4]"
1217,puzzle1217,new_rl,medium,3,2,6,"[2,4]"
1218,puzzle1218,new_rl,medium,3,2,4,"[2,4]"
1219,puzzle1219,new_rl,medium,4,1,2,"[2,4]"
1220,puzzle1220,new_rl,medium,2,2,1,"[2,4]"
1221,puzzle1221,new_rl,medium,2,2,7,"[2,4]"
1222,puzzle1222,new_rl,medium,1,2,2,"[2,4]"
1223,puzzle1223,new_rl,medium,4,1,2,"[2,4]"
1224,puzzle1224,new_rl,medium,1,2,4,"[2,4]"
1225,puzzle1225,new_rl,medium,3,2,5,"[2,4]"
1226,puzzle1226,new_rl,medium,4,1,2,"[2,4]"
1227,puzzle1227,new_rl,medium,1,2,1,"[2,4]"
1228,puzzle1228,new_rl,medium,2,2,2,"[2,4]"
1229,puzzle1229,new_rl,medium,2,2,3,"[2,4]"
1230,puzzle1230,new_rl,medium,2,2,3,"[2,4]"
1231,puzzle1231,new_rl,medium,2,2,1,"[2,4]"
1232,puzzle1232,new_rl,medium,2,2,1,"[2,4]"
1233,puzzle1233,new_rl,medium,1,2,1,"[2,4]"
1234,puzzle1234,new_rl,medium,3,2,4,"[2,4]"
1235,puzzle1235,new_rl,medium,1,2,2,"[2,4]"
1236,puzzle1236,new_rl,medium,1,2,1,"[2,4]"
1237,puzzle1237,new_rl,medium,1,2,4,"[2,4]"
1238,puzzle1238,new_rl,medium,1,2,4,"[2,4]"
1239,puzzle1239,new_rl,medium,4,1,3,"[2,4]"
1240,puzzle1240,new_rl,medium,3,2,1,"[2,4]"
1241,puzzle1241,new_rl,medium,3,2,6,"[2,4]"
1242,puzzle1242,new_rl,medium,1,2,6,"[2,4]"
1243,puzzle1243,new_rl,medium,3,2,6,"[2,4]"
1244,puzzle1244,new_rl,medium,4,1,3,"[2,4]"
1245,puzzle1245,new_rl,medium,1,2,4,"[2,4]"
1246,puzzle1246,new_rl,medium,4,1,6,"[2,4]"
1247,puzzle1247,new_rl,medium,1,2,3,"[2,4]"
1248,puzzle1248,new_rl,medium,1,2,3,"[2,4]"
1249,puzzle1249,new_rl,medium,2,2,5,"[2,4]"
1250,puzzle1250,new_rl,medium,3,2,1,"[2,4]"
1251,puzzle1251,new_rl,medium,1,2,4,"[2,4]"
1252,puzzle1252,new_rl,medium,3,2,7,"[2,4]"
1253,puzzle1253,new_rl,medium,3,2,1,"[2,4]"
1254,puzzle1254,new_rl,medium,1,2,1,"[2,4]"
1255,puzzle1255,new_rl,medium,3,2,4,"[2,4]"
1256,puzzle1256,new_rl,medium,3,2,4,"[2,4]"
1257,puzzle1257,new_rl,medium,1,2,4,"[2,4]"
1258,puzzle1258,new_rl,medium,4,1,4,"[2,4]"
1259,puzzle1259,new_rl,medium,3,2,5,"[2,4]"
1260,puzzle1260,new_rl,medium,1,2,3,"[2,4]"
1261,puzzle1261,new_rl,medium,4,1,1,"[2,4]"
1262,puzzle1262,new_rl,medium,3,2,6,"[2,4]"
1263,puzzle1263,new_rl,medium,2,2,4,"[2,4]"
1264,puzzle1264,new_rl,medium,2,2,2,"[2,4]"
1265,puzzle1265,new_rl,medium,2,2,5,"[2,4]"
1266,puzzle1266,new_rl,medium,2,2,2,"[2,4]"
1267,puzzle1267,new_rl,medium,4,1,3,"[2,4]"
1268,puzzle1268,new_rl,medium,4,1,4,"[2,4]"
1269,puzzle1269,new_rl,medium,2,2,1,"[2,4]"
1270,puzzle1270,new_rl,medium,3,2,4,"[2,4]"
1271,puzzle1271,new_rl,medium,1,2,4,"[2,4]"
1272,puzzle1272,new_rl,medium,4,1,7,"[2,4]"
1273,puzzle1273,new_rl,medium,3,2,8,"[2,4]"
1274,puzzle1274,new_rl,medium,4,1,4,"[2,4]"
1275,puzzle1275,new_rl,medium,3,2,4,"[2,4]"
1276,puzzle1276,new_rl,medium,2,2,1,"[2,4]"
1277,puzzle1277,new_rl,medium,1,2,5,"[2,4]"
1278,puzzle1278,new_rl,medium,2,2,5,"[2,4]"
1279,puzzle1279,new_rl,medium,3,2,4,"[2,4]"
1280,puzzle1280,new_rl,medium,3,2,3,"[2,4]"
1281,puzzle1281,new_rl,medium,4,1,2,"[2,4]"
1282,puzzle1282,new_rl,medium,1,2,4,"[2,4]"
1283,puzzle1283,new_rl,medium,3,2,1,"[2,4]"
1284,puzzle1284,new_rl,medium,4,1,6,"[2,4]"
1285,puzzle1285,new_rl,medium,1,2,3,"[2,4]"
1286,puzzle1286,new_rl,medium,3,2,4,"[2,4]"
1287,puzzle1287,new_rl,medium,2,2,6,"[2,4]"
1288,puzzle1288,new_rl,medium,4,1,3,"[2,4]"
1289,puzzle1289,new_rl,medium,3,2,4,"[2,4]"
1290,puzzle1290,new_rl,medium,3,2,2,"[2,4]"
1291,puzzle1291,new_rl,medium,3,2,5,"[2,4]"
1292,puzzle1292,new_rl,medium,3,2,4,"[2,4]"
1293,puzzle1293,new_rl,medium,3,2,3,"[2,4]"
1294,puzzle1294,new_rl,medium,4,1,4,"[2,4]"
1295,puzzle1295,new_rl,medium,2,2,6,"[2,4]"
1296,puzzle1296,new_rl,medium,4,1,3,"[2,4]"
1297,puzzle1297,new_rl,medium,4,1,3,"[2,4]"
1298,puzzle1298,new_rl,medium,3,2,7,"[2,4]"
1299,puzzle1299,new_rl,medium,2,2,4,"[2,4]"
1300,puzzle1300,new_rl,medium,4,1,7,"[2,4]"
1301,puzzle1301,new_rl,medium,2,2,3,"[2,4]"
1302,puzzle1302,new_rl,medium,2,2,4,"[2,4]"
1303,puzzle1303,new_rl,medium,4,1,2,"[2,4]"
1304,puzzle1304,new_rl,medium,1,2,4,"[2,4]"
1305,puzzle1305,new_rl,medium,2,2,5,"[2,4]"
1306,puzzle1306,new_rl,medium,3,2,8,"[2,4]"
1307,puzzle1307,new_rl,medium,2,2,2,"[2,4]"
1308,puzzle1308,new_rl,medium,4,1,1,"[2,4]"
1309,puzzle1309,new_rl,medium,2,2,5,"[2,4]"
1310,puzzle1310,new_rl,medium,4,1,4,"[2,4]"
1311,puzzle1311,new_rl,medium,4,1,3,"[2,4]"
1312,puzzle1312,new_rl,medium,1,2,2,"[2,4]"
1313,puzzle1313,new_rl,medium,2,2,3,"[2,4]"
1314,puzzle1314,new_rl,medium,3,2,1,"[2,4]"
1315,puzzle1315,new_rl,medium,4,1,2,"[2,4]"
1316,puzzle1316,new_rl,medium,3,2,5,"[2,4]"
1317,puzzle1317,new_rl,medium,2,2,4,"[2,4]"
1318,puzzle1318,new_rl,medium,3,2,4,"[2,4]"
1319,puzzle1319,new_rl,medium,3,2,2,"[2,4]"
1320,puzzle1320,new_rl,medium,3,2,1,"[2,4]"
1321,puzzle1321,new_rl,medium,1,2,1,"[2,4]"
1322,puzzle1322,new_rl,medium,2,2,5,"[2,4]"
1323,puzzle1323,new_rl,medium,1,2,1,"[2,4]"
1324,puzzle1324,new_rl,medium,4,1,3,"[2,4]"
1325,puzzle1325,new_rl,medium,2,2,4,"[2,4]"
1326,puzzle1326,new_rl,medium,1,2,6,"[2,4]"
1327,puzzle1327,new_rl,medium,2,2,2,"[2,4]"
1328,puzzle1328,new_rl,medium,2,2,3,"[2,4]"
1329,puzzle1329,new_rl,medium,4,1,4,"[2,4]"
1330,puzzle1330,new_rl,medium,2,2,2,"[2,4]"
1331,puzzle1331,new_rl,medium,2,2,6,"[2,4]"
1332,puzzle1332,new_rl,medium,2,2,6,"[2,4]"
1333,puzzle1333,new_rl,medium,2,2,4,"[2,4]"
1334,puzzle1334,new_rl,medium,1,2,1,"[2,4]"
1335,puzzle1335,new_rl,medium,2,2,5,"[2,4]"
1336,puzzle1336,new_rl,medium,4,1,6,"[2,4]"
1337,puzzle1337,new_rl,medium,4,1,3,"[2,4]"
1338,puzzle1338,new_rl,medium,1,2,1,"[2,4]"
1339,puzzle1339,new_rl,medium,2,2,7,"[2,4]"
1340,puzzle1340,new_rl,medium,4,1,6,"[2,4]"
1341,puzzle1341,new_rl,medium,3,2,6,"[2,4]"
1342,puzzle1342,new_rl,medium,2,2,1,"[2,4]"
1343,puzzle1343,new_rl,medium,1,2,3,"[2,4]"
1344,puzzle1344,new_rl,medium,3,2,2,"[2,4]"
1345,puzzle1345,new_rl,medium,3,2,4,"[2,4]"
1346,puzzle1346,new_rl,medium,2,2,3,"[2,4]"
1347,puzzle1347,new_rl,medium,4,1,4,"[2,4]"
1348,puzzle1348,new_rl,medium,4,1,3,"[2,4]"
1349,puzzle1349,new_rl,medium,3,2,5,"[2,4]"
1350,puzzle1350,new_rl,medium,3,2,1,"[2,4]"
1351,puzzle1351,new_rl,medium,2,2,3,"[2,4]"
1352,puzzle1352,new_rl,medium,1,2,3,"[2,4]"
1353,puzzle1353,new_rl,medium,4,1,5,"[2,4]"
1354,puzzle1354,new_rl,medium,2,2,6,"[2,4]"
1355,puzzle1355,new_rl,medium,2,2,3,"[2,4]"
1356,puzzle1356,new_rl,medium,4,1,3,"[2,4]"
1357,puzzle1357,new_rl,medium,1,2,5,"[2,4]"
1358,puzzle1358,new_rl,medium,1,2,3,"[2,4]"
1359,puzzle1359,new_rl,medium,3,2,4,"[2,4]"
1360,puzzle1360,new_rl,medium,4,1,5,"[2,4]"
1361,puzzle1361,new_rl,medium,3,2,1,"[2,4]"
1362,puzzle1362,new_rl,medium,4,1,4,"[2,4]"
1363,puzzle1363,new_rl,medium,1,2,2,"[2,4]"
1364,puzzle1364,new_rl,medium,3,2,4,"[2,4]"
1365,puzzle1365,new_rl,medium,3,2,3,"[2,4]"
1366,puzzle1366,new_rl,medium,3,2,4,"[2,4]"
1367,puzzle1367,new_rl,medium,4,1,2,"[2,4]"
1368,puzzle1368,new_rl,medium,3,2,3,"[2,4]"
1369,puzzle1369,new_rl,medium,3,2,3,"[2,4]"
1370,puzzle1370,new_rl,medium,1,2,2,"[2,4]"
1371,puzzle1371,new_rl,medium,3,2,6,"[2,4]"
1372,puzzle1372,new_rl,medium,3,2,3,"[2,4]"
1373,puzzle1373,new_rl,medium,3,2,3,"[2,4]"
1374,puzzle1374,new_rl,medium,1,2,3,"[2,4]"
1375,puzzle1375,new_rl,medium,4,1,3,"[2,4]"
1376,puzzle1376,new_rl,medium,2,2,2,"[2,4]"
1377,puzzle1377,new_rl,medium,4,1,1,"[2,4]"
1378,puzzle1378,new_rl,medium,3,2,1,"[2,4]"
1379,puzzle1379,new_rl,medium,1,2,2,"[2,4]"
1380,puzzle1380,new_rl,medium,3,2,1,"[2,4]"
1381,puzzle1381,new_rl,medium,2,2,5,"[2,4]"
1382,puzzle1382,new_rl,medium,2,2,7,"[2,4]"
1383,puzzle1383,new_rl,medium,3,2,5,"[2,4]"
1384,puzzle1384,new_rl,medium,4,1,1,"[2,4]"
1385,puzzle1385,new_rl,medium,3,2,2,"[2,4]"
1386,puzzle1386,new_rl,medium,4,1,4,"[2,4]"
1387,puzzle1387,new_rl,medium,4,1,4,"[2,4]"
1388,puzzle1388,new_rl,medium,4,1,2,"[2,4]"
1389,puzzle1389,new_rl,medium,3,2,6,"[2,4]"
1390,puzzle1390,new_rl,medium,1,2,1,"[2,4]"
1391,puzzle1391,new_rl,medium,3,2,1,"[2,4]"
1392,puzzle1392,new_rl,medium,2,2,3,"[2,4]"
1393,puzzle1393,new_rl,medium,4,1,4,"[2,4]"
1394,puzzle1394,new_rl,medium,3,2,7,"[2,4]"
1395,puzzle1395,new_rl,medium,1,2,2,"[2,4]"
1396,puzzle1396,new_rl,medium,2,2,4,"[2,4]"
1397,puzzle1397,new_rl,medium,2,2,3,"[2,4]"
1398,puzzle1398,new_rl,medium,2,2,4,"[2,4]"
1399,puzzle1399,new_rl,medium,4,1,2,"[2,4]"
1400,puzzle1400,new_rl,medium,4,1,4,"[2,4]"
1401,puzzle1401,new_rl,medium,2,2,6,"[2,4]"
1402,puzzle1402,new_rl,medium,2,2,6,"[2,4]"
1403,puzzle1403,new_rl,medium,1,2,5,"[2,4]"
1404,puzzle1404,new_rl,medium,3,2,5,"[2,4]"
1405,puzzle1405,new_rl,medium,4,1,4,"[2,4]"
1406,puzzle1406,new_rl,medium,1,2,3,"[2,4]"
1407,puzzle1407,new_rl,medium,1,2,4,"[2,4]"
1408,puzzle1408,new_rl,medium,4,1,6,"[2,4]"
1409,puzzle1409,new_rl,medium,3,2,8,"[2,4]"
1410,puzzle1410,new_rl,medium,3,2,6,"[2,4]"
1411,puzzle1411,new_rl,medium,3,2,2,"[2,4]"
1412,puzzle1412,new_rl,medium,1,2,4,"[2,4]"
1413,puzzle1413,new_rl,medium,1,2,3,"[2,4]"
1414,puzzle1414,new_rl,medium,3,2,3,"[2,4]"
1415,puzzle1415,new_rl,medium,2,2,2,"[2,4]"
1416,puzzle1416,new_rl,medium,1,2,3,"[2,4]"
1417,puzzle1417,new_rl,medium,2,2,2,"[2,4]"
1418,puzzle1418,new_rl,medium,4,1,3,"[2,4]"
1419,puzzle1419,new_rl,medium,3,2,6,"[2,4]"
1420,puzzle1420,new_rl,medium,2,2,4,"[2,4]"
1421,puzzle1421,new_rl,medium,2,2,2,"[2,4]"
1422,puzzle1422,new_rl,medium,2,2,3,"[2,4]"
1423,puzzle1423,new_rl,medium,4,1,7,"[2,4]"
1424,puzzle1424,new_rl,medium,3,2,2,"[2,4]"
1425,puzzle1425,new_rl,medium,2,2,2,"[2,4]"
1426,puzzle1426,new_rl,medium,1,2,1,"[2,4]"
1427,puzzle1427,new_rl,medium,3,2,6,"[2,4]"
1428,puzzle1428,new_rl,medium,4,1,1,"[2,4]"
1429,puzzle1429,new_rl,medium,1,2,2,"[2,4]"
1430,puzzle1430,new_rl,medium,3,2,3,"[2,4]"
1431,puzzle1431,new_rl,medium,2,2,5,"[2,4]"
1432,puzzle1432,new_rl,medium,4,1,4,"[2,4]"
1433,puzzle1433,new_rl,medium,3,2,6,"[2,4]"
1434,puzzle1434,new_rl,medium,1,2,3,"[2,4]"
1435,puzzle1435,new_rl,medium,4,1,3,"[2,4]"
1436,puzzle1436,new_rl,medium,3,2,6,"[2,4]"
1437,puzzle1437,new_rl,medium,2,2,3,"[2,4]"
1438,puzzle1438,new_rl,medium,4,1,2,"[2,4]"
1439,puzzle1439,new_rl,medium,2,2,3,"[2,4]"
1440,puzzle1440,new_rl,medium,3,2,6,"[2,4]"
1441,puzzle1441,new_rl,medium,1,2,3,"[2,4]"
1442,puzzle1442,new_rl,medium,2,2,2,"[2,4]"
1443,puzzle1443,new_rl,medium,3,2,3,"[2,4]"
1444,puzzle1444,new_rl,medium,2,2,3,"[2,4]"
1445,puzzle1445,new_rl,medium,3,2,4,"[2,4]"
1446,puzzle1446,new_rl,medium,2,2,6,"[2,4]"
1447,puzzle1447,new_rl,medium,1,2,3,"[2,4]"
1448,puzzle1448,new_rl,medium,3,2,5,"[2,4]"
1449,puzzle1449,new_rl,medium,4,1,2,"[2,4]"
1450,puzzle1450,new_rl,medium,4,1,4,"[2,4]"
1451,puzzle1451,new_rl,medium,1,2,7,"[2,4]"
1452,puzzle1452,new_rl,medium,1,2,3,"[2,4]"
1453,puzzle1453,new_rl,medium,2,2,7,"[2,4]"
1454,puzzle1454,new_rl,medium,3,2,4,"[2,4]"
1455,puzzle1455,new_rl,medium,2,2,2,"[2,4]"
1456,puzzle1456,new_rl,medium,4,1,6,"[2,4]"
1457,puzzle1457,new_rl,medium,4,1,6,"[2,4]"
1458,puzzle1458,new_rl,medium,1,2,4,"[2,4]"
1459,puzzle1459,new_rl,medium,3,2,2,"[2,4]"
1460,puzzle1460,new_rl,medium,3,2,4,"[2,4]"
1461,puzzle1461,new_rl,medium,3,2,4,"[2,4]"
1462,puzzle1462,new_rl,medium,4,1,4,"[2,4]"
1463,puzzle1463,new_rl,medium,4,1,5,"[2,4]"
1464,puzzle1464,new_rl,medium,2,2,2,"[2,4]"
1465,puzzle1465,new_rl,medium,1,2,4,"[2,4]"
1466,puzzle1466,new_rl,medium,2,2,3,"[2,4]"
1467,puzzle1467,new_rl,medium,4,1,4,"[2,4]"
1468,puzzle1468,new_rl,medium,1,2,2,"[2,4]"
1469,puzzle1469,new_rl,medium,2,2,5,"[2,4]"
1470,puzzle1470,new_rl,medium,1,2,7,"[2,4]"
1471,puzzle1471,new_rl,medium,3,2,7,"[2,4]"
1472,puzzle1472,new_rl,medium,3,2,2,"[2,4]"
1473,puzzle1473,new_rl,medium,2,2,7,"[2,4]"
1474,puzzle1474,new_rl,medium,3,2,5,"[2,4]"
1475,puzzle1475,new_rl,medium,1,2,2,"[2,4]"
1476,puzzle1476,new_rl,medium,1,2,3,"[2,4]"
1477,puzzle1477,new_rl,medium,3,2,3,"[2,4]"
1478,puzzle1478,new_rl,medium,1,2,4,"[2,4]"
1479,puzzle1479,new_rl,medium,2,2,5,"[2,4]"
1480,puzzle1480,new_rl,medium,4,1,4,"[2,4]"
1481,puzzle1481,new_rl,medium,1,2,4,"[2,4]"
1482,puzzle1482,new_rl,medium,3,2,3,"[2,4]"
1483,puzzle1483,new_rl,medium,1,2,6,"[2,4]"
1484,puzzle1484,new_rl,medium,4,1,2,"[2,4]"
1485,puzzle1485,new_rl,medium,4,1,6,"[2,4]"
1486,puzzle1486,new_rl,medium,2,2,3,"[2,4]"
1487,puzzle1487,new_rl,medium,4,1,1,"[2,4]"
1488,puzzle1488,new_rl,medium,2,2,1,"[2,4]"
1489,puzzle1489,new_rl,medium,4,1,3,"[2,4]"
1490,puzzle1490,new_rl,medium,2,2,3,"[2,4]"
1491,puzzle1491,new_rl,medium,4,1,6,"[2,4]"
1492,puzzle1492,new_rl,medium,4,1,2,"[2,4]"
1493,puzzle1493,new_rl,medium,4,1,3,"[2,4]"
1494,puzzle1494,new_rl,medium,4,1,3,"[2,4]"
1495,puzzle1495,new_rl,medium,3,2,7,"[2,4]"
1496,puzzle1496,new_rl,medium,2,2,1,"[2,4]"
1497,puzzle1497,new_rl,medium,4,1,7,"[2,4]"
1498,puzzle1498,new_rl,medium,1,2,6,"[2,4]"
1499,puzzle1499,new_rl,medium,4,1,7,"[2,4]"
1500,puzzle1500,new_rl,medium,3,2,2,"[2,4]"
1501,puzzle1501,new_rl,medium,4,1,5,"[2,4]"
1502,puzzle1502,new_rl,medium,1,2,2,"[2,4]"
1503,puzzle1503,new_rl,medium,1,2,4,"[2,4]"
1504,puzzle1504,new_rl,medium,3,2,3,"[2,4]"
1505,puzzle1505,new_rl,medium,1,2,2,"[2,4]"
1506,puzzle1506,new_rl,medium,4,1,3,"[2,4]"
1507,puzzle1507,new_rl,medium,3,2,1,"[2,4]"
1508,puzzle1508,new_rl,medium,4,1,3,"[2,4]"
